Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\Controllers\DemoController.cs,42,8,M:System.Web.Http.ApiController.#ctor,,,,,public DemoController()          {              _logger = AppHost.AppHostInstance.Resolve<IGraphLogger>();              _botService = AppHost.AppHostInstance.Resolve<IBotService>();              _settings = AppHost.AppHostInstance.Resolve<IOptions<AzureSettings>>().Value;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\Controllers\DemoController.cs,42,8,M:System.Web.Http.ApiController.#ctor,,,,,public DemoController()          {              _logger = AppHost.AppHostInstance.Resolve<IGraphLogger>();              _botService = AppHost.AppHostInstance.Resolve<IBotService>();              _settings = AppHost.AppHostInstance.Resolve<IOptions<AzureSettings>>().Value;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\Controllers\DemoController.cs,22,34,T:System.Web.Http.ApiController,,,,,ApiController
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,155,12,T:System.Uri,,,,,"this.logger.LogHttpMessage(                  TraceLevel.Verbose,                  direction,                  HttpTraceType.HttpResponse,                  request.RequestUri.ToString(),                  request.Method.ToString(),                  obfuscatedContent: null,                  headers: responseHeaders,                  responseCode: (int)response.StatusCode,                  responseTime: stopwatch.ElapsedMilliseconds);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,152,16,T:System.Net.Http.HttpContent,,,,,responseHeaders.AddRange(response.Content.Headers);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,150,12,T:System.Net.Http.HttpContent,,,,,if (response.Content?.Headers?.Any() == true)              {                  responseHeaders.AddRange(response.Content.Headers);              }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,126,12,T:System.Uri,,,,,"this.logger.LogHttpMessage(                  TraceLevel.Verbose,                  direction,                  HttpTraceType.HttpRequest,                  request.RequestUri.ToString(),                  request.Method.ToString(),                  obfuscatedContent: null,                  headers: requestHeaders);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,123,16,T:System.Net.Http.HttpContent,,,,,requestHeaders.AddRange(request.Content.Headers);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,121,12,T:System.Net.Http.HttpContent,,,,,if (request.Content?.Headers?.Any() == true)              {                  requestHeaders.AddRange(request.Content.Headers);              }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\LoggingMessageHandler.cs,108,12,T:System.Uri,,,,,"bool ignore = this.urlIgnorers != null && this.urlIgnorers                  .Any(ignorer => request.RequestUri.ToString().IndexOf(ignorer, StringComparison.OrdinalIgnoreCase) >= 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,37,12,T:Owin.WebApiAppBuilderExtensions,,,,,app.UseWebApi(httpConfig);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,37,12,"M:Owin.WebApiAppBuilderExtensions.UseWebApi(Owin.IAppBuilder,System.Web.Http.HttpConfiguration)",,,,,app.UseWebApi(httpConfig);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,32,12,M:System.Web.Http.HttpConfiguration.EnsureInitialized,,,,,httpConfig.EnsureInitialized();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,28,12,T:System.Web.Http.Controllers.ServicesContainer,,,,,"httpConfig.Services.Add(typeof(IExceptionLogger), new ExceptionLogger(logger));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,28,12,P:System.Web.Http.HttpConfiguration.Services,,,,,"httpConfig.Services.Add(typeof(IExceptionLogger), new ExceptionLogger(logger));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,28,12,"M:System.Web.Http.Controllers.ServicesContainer.Add(System.Type,System.Object)",,,,,"httpConfig.Services.Add(typeof(IExceptionLogger), new ExceptionLogger(logger));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,26,12,P:System.Web.Http.HttpConfiguration.MessageHandlers,,,,,"httpConfig.MessageHandlers.Add(new LoggingMessageHandler(isIncomingMessageHandler: true, logger: logger, urlIgnorers: new[] { ""/logs"" }));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,25,12,T:System.Web.Http.HttpConfigurationExtensions,,,,,httpConfig.MapHttpAttributeRoutes();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,25,12,M:System.Web.Http.HttpConfigurationExtensions.MapHttpAttributeRoutes(System.Web.Http.HttpConfiguration),,,,,httpConfig.MapHttpAttributeRoutes();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,24,12,T:System.Web.Http.HttpConfiguration,,,,,HttpConfiguration httpConfig = new HttpConfiguration();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\HttpConfigurationInitializer.cs,24,12,M:System.Web.Http.HttpConfiguration.#ctor,,,,,HttpConfiguration httpConfig = new HttpConfiguration();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\ExceptionLogger.cs,42,8,T:System.Web.Http.ExceptionHandling.ExceptionLoggerContext,,,,,"public Task LogAsync(ExceptionLoggerContext context, CancellationToken cancellationToken)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\ExceptionLogger.cs,44,12,P:System.Web.Http.ExceptionHandling.ExceptionLoggerContext.Exception,,,,,"this.logger.Error(context.Exception, ""Exception processing HTTP request."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Http\ExceptionLogger.cs,25,35,T:System.Web.Http.ExceptionHandling.IExceptionLogger,,,,,IExceptionLogger
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Bot\ExceptionExtensions.cs,79,16,T:System.Net.Http.HttpContent,,,,,"responseToReturn = new HttpResponseMessage(HttpStatusCode.InternalServerError)                  {                      Content = new StringContent(exception.ToString()),                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Bot\ExceptionExtensions.cs,75,16,T:System.Net.Http.HttpContent,,,,,responseToReturn.Content = new StringContent(e.ToString());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Bot\BotService.cs,101,12,T:System.Uri,,,,,builder.SetServiceBaseUrl(_settings.PlaceCallEndpointUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\Bot\BotService.cs,99,12,T:System.Uri,,,,,builder.SetNotificationUrl(_settings.CallControlBaseUrl);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\ServiceHost.cs,42,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,services.Configure<AzureSettings>(configuration.GetSection(nameof(AzureSettings)));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,210,12,T:System.Uri,,,,,"this.CallControlBaseUrl = new Uri($""https://{this.ServiceCname}/{podNumber}/{HttpRouteConstants.CallSignalingRoutePrefix}/{HttpRouteConstants.OnNotificationRequestRoute}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,210,12,M:System.Uri.#ctor(System.String),,,,,"this.CallControlBaseUrl = new Uri($""https://{this.ServiceCname}/{podNumber}/{HttpRouteConstants.CallSignalingRoutePrefix}/{HttpRouteConstants.OnNotificationRequestRoute}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,210,12,T:System.Uri,,,,,"this.CallControlBaseUrl = new Uri($""https://{this.ServiceCname}/{podNumber}/{HttpRouteConstants.CallSignalingRoutePrefix}/{HttpRouteConstants.OnNotificationRequestRoute}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,60,47,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,60,42,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,60,8,T:System.Uri,,,,,public Uri PlaceCallEndpointUrl
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,54,45,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,54,40,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Bot.Services\Bot.Services.csproj,File,Bot.Services\ServiceSetup\AzureSettings.cs,54,8,T:System.Uri,,,,,public Uri CallControlBaseUrl
